Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
3948-FVVRP,1,Female,52,No,No,No,Yes,
3118-UHVVQ,1,Male,27,Yes,No,Yes,No,0
7978-DKUQH,1,Male,46,No,No,Yes,Yes,2
4080-OGPJL,1,Male,30,No,No,Yes,Yes,2
2162-FRZAA,1,,,No,No,No,No,0
9944-AEXBM,1,Male,49,No,No,Yes,,0
1623-NLDOT,,Female,35,No,No,No,No,0
8942-DBMHZ,1,Female,49,No,No,No,No,0
0486-HECZI,1,Male,,,No,Yes,No,0
2034-GDRCN,1,Female,,No,No,,,0
2967-MXRAV,1,,26,Yes,,,No,0
9254-RBFON,1,Female,38,No,No,Yes,No,0
4893-GYUJU,1,Male,50,No,,No,No,0
2446-ZKVAF,1,Male,35,No,No,No,No,
8645-KOMJQ,1,Female,45,No,No,Yes,No,0
0670-KDOMA,1,Male,34,No,No,,No,
2436-QBZFP,1,Male,22,,No,No,No,0
5780-INQIK,1,Male,25,Yes,No,Yes,Yes,3
6261-RCVNS,1,Female,60,,No,No,,0
9415-ZNBSX,1,Male,59,No,No,,Yes,1
6908-VVYHM,1,Female,,No,No,No,No,
5296-PSYVW,1,,64,No,,No,No,0
8174-TBVCF,1,Male,37,No,No,,No,0
2232-DMLXU,1,Male,58,No,No,,No,
4720-VSTSI,1,Male,63,,No,No,No,0
6087-YPWHO,1,Male,19,Yes,No,Yes,No,0
8905-IAZPF,,Female,60,No,No,,No,0
7294-TMAOP,1,Male,55,No,No,Yes,Yes,2
6818-DJXAA,1,Female,53,No,No,Yes,Yes,2
5955-ERIHD,1,Male,58,No,No,No,No,0
6646-JPPHA,1,,19,Yes,,Yes,Yes,2
4957-SREEC,1,Female,45,No,No,No,Yes,2
5067-XJQFU,1,Male,46,No,No,No,No,0
2710-WYVXG,1,Female,,No,No,Yes,,
5288-AHOUP,1,Female,37,,No,Yes,Yes,1
1400-WIVLL,1,Male,,No,No,Yes,Yes,1
5135-GRQJV,1,Female,23,Yes,No,No,No,0
1104-FEJAM,1,Male,36,No,No,No,No,0
6479-SZPLM,1,Female,60,No,No,Yes,No,0
1200-TUZHR,1,Female,34,No,No,No,No,0
0336-KXKFK,1,Female,27,Yes,No,Yes,Yes,2
3717-LNXKW,1,,61,No,No,No,No,0
3397-AVTKU,1,Male,25,Yes,,No,,1
4644-PIZRT,1,,62,No,No,No,No,
4049-ZPALD,1,Female,60,No,No,No,No,0
5019-GQVCR,1,Male,59,No,No,,Yes,3
1069-XAIEM,1,Female,20,Yes,No,Yes,No,0
2800-QQUSO,1,Female,50,,No,Yes,,0
3195-TQDZX,1,,45,No,No,Yes,No,0
8191-XWSZG,,Male,34,,No,No,No,0
7901-IIDQV,,Female,35,No,,,No,0
0224-RLWWD,1,Female,22,Yes,No,Yes,No,0
0244-LGNFY,1,Female,37,No,No,Yes,,
5028-HTLJB,1,,32,No,No,No,,0
4900-MSOMT,1,Male,27,,No,Yes,No,0
7233-PAHHL,1,Male,,No,,No,No,0
1196-AMORA,1,Male,27,Yes,No,Yes,Yes,1
3890-RTCMS,1,Female,45,No,No,No,No,0
3223-DWFIO,,Female,37,No,No,No,Yes,
7268-WNTCP,1,Female,,No,No,,Yes,1
4998-IKFSE,1,Male,39,No,No,Yes,Yes,3
3279-DYZQM,1,Female,32,No,No,No,,0
6008-NAIXK,1,Male,58,No,No,Yes,No,0
6581-NQCBA,1,Male,,No,No,No,No,0
4946-EDSEW,1,Male,32,No,No,Yes,Yes,3
7078-NVFAM,1,Male,62,No,,,No,
2359-QWQUL,1,Male,56,No,No,No,No,0
5916-QEWPT,1,Male,22,Yes,No,Yes,Yes,3
0870-VEMYL,1,,62,No,No,,Yes,
5366-OBVMR,1,Female,45,No,,,Yes,3
0225-ZORZP,1,,,No,No,Yes,No,0
3946-JEWRQ,1,Male,51,No,No,No,No,0
3354-OADJP,,Male,51,No,No,No,,0
7785-RDVIG,1,Male,42,No,,No,,0
9565-JSNFM,1,Female,51,No,No,Yes,No,
7765-LWVVH,1,Female,48,No,No,Yes,No,0
3230-WYKIR,1,Male,51,No,No,Yes,Yes,1
2208-MPXIO,1,Male,64,No,No,No,No,0
3470-OBUET,1,Male,40,No,No,Yes,Yes,1
4500-HKANN,1,Female,58,,No,No,No,0
8570-KLJYJ,1,Male,60,No,No,No,No,0
5453-YBTWV,1,Female,26,Yes,No,Yes,No,0
1984-FCOWB,1,Male,29,Yes,No,No,No,0
5989-AXPUC,,Male,31,No,No,Yes,Yes,1
2359-KLTEK,1,Female,30,No,No,,No,0
8766-PAFNE,,Female,33,No,No,Yes,Yes,3
8752-IMQOS,1,Female,56,No,No,Yes,No,0
2667-WYLWJ,1,Female,41,No,No,Yes,No,0
4415-WNGVR,1,Female,51,No,No,Yes,Yes,3
8592-PLTMQ,1,Female,52,No,No,No,No,0
8062-YBDOE,1,Female,31,No,No,Yes,Yes,2
5003-OKNNK,1,Female,40,No,No,No,,0
3746-EUBYR,1,Female,36,No,No,Yes,Yes,2
9972-NKTFD,1,Male,43,No,No,No,No,0
8844-TONUD,1,Male,47,No,No,No,No,0
1702-CCFNJ,1,Female,59,No,,Yes,Yes,2
1710-RCXUS,1,Male,42,No,No,,Yes,3
3026-ATZYV,,Male,51,,No,,No,0
1285-OKIPP,1,Female,45,No,No,No,,0
5110-CHOPY,1,Male,33,No,No,Yes,,0
5917-RYRMG,1,Male,,No,,Yes,No,0
0883-EIBTI,1,Female,50,No,No,Yes,Yes,2
5655-JSMZM,1,Male,,Yes,No,No,Yes,1
6715-OFDBP,,,,No,No,No,No,0
8917-FAEMR,1,Male,34,No,,Yes,Yes,
7606-BPHHN,1,Female,55,No,No,Yes,No,0
6726-NNFWD,1,Female,33,No,No,No,Yes,2
3398-GCPMU,,Male,31,,No,Yes,Yes,1
8213-TAZPM,1,Female,45,No,No,Yes,No,0
1265-HVPZB,,Female,28,Yes,No,No,No,0
9722-UJOJR,1,,50,No,No,Yes,No,0
8414-OOEEL,1,Female,,No,No,No,No,0
6907-NZZIJ,,Male,58,,No,No,No,0
6266-QHOJZ,1,Male,22,Yes,No,No,No,0
1866-ZSLJM,1,Female,24,Yes,,Yes,No,0
5886-VLQVU,1,Female,50,No,No,No,No,0
0114-PEGZZ,1,,20,,No,No,No,0
6982-SSHFK,1,Female,,No,No,Yes,,3
6408-WHTEF,1,Female,23,Yes,,No,No,0
5091-HFAZW,1,,42,No,No,Yes,Yes,3
2519-FAKOD,1,Female,19,Yes,No,No,No,0
1796-JANOW,1,,32,No,,No,,0
6278-FEPBZ,1,Male,28,Yes,No,No,,0
3768-VHXQO,,Female,,Yes,No,No,No,0
0750-EKNGL,1,,33,No,No,Yes,Yes,2
4195-PNGZS,1,Male,51,No,No,No,No,0
4032-RMHCI,1,Male,,Yes,No,,No,0
5014-GSOUQ,,Female,42,No,No,,Yes,2
7524-VRLPL,,Female,34,No,No,No,No,
6695-AMZUF,1,Female,31,No,,Yes,Yes,3
9415-DPEWS,1,Female,59,No,No,Yes,Yes,3
7011-CVEUC,1,Male,26,Yes,No,Yes,No,0
1891-FZYSA,,Female,,No,,,No,0
2379-ENZGV,1,Female,23,Yes,No,Yes,Yes,1
3893-JRNFS,1,Female,30,No,No,Yes,Yes,1
0993-OSGPT,1,Male,,No,No,No,Yes,2
9381-NDKME,1,Female,58,No,No,Yes,Yes,1
5609-CEBID,,Female,42,No,No,No,,0
8285-ABVLB,1,Female,49,No,No,Yes,No,0
5597-GLBUC,1,Female,28,Yes,No,No,Yes,2
6599-RCLCJ,1,Female,27,Yes,No,,,2
1548-ARAGG,1,Male,20,Yes,No,No,Yes,
8822-KNBHV,1,Male,41,No,,No,,3
2192-CKRLV,1,Female,21,Yes,No,Yes,No,0
2725-IWWBA,1,Male,60,No,No,No,No,0
2187-PKZAY,,Female,29,Yes,No,Yes,No,0
4480-MBMLB,1,Female,52,No,No,No,No,0
7291-CDTMJ,1,Female,57,No,No,Yes,Yes,3
4625-EWPTF,1,Male,35,No,,Yes,Yes,3
3506-LCJDC,1,Male,39,,,Yes,No,0
7710-JSYOA,1,Female,,No,No,Yes,No,0
8799-OXZMD,1,Female,43,No,No,No,,0
2867-UIMSS,1,Male,,No,No,,No,0
8878-HMWBV,1,Male,55,No,No,No,No,0
0266-GMEAO,1,Male,35,No,No,No,Yes,3
7569-NMZYQ,,Female,59,No,No,,Yes,3
5981-ITEMU,,Male,55,No,No,No,No,0
3407-QGWLG,1,Male,,,No,Yes,Yes,1
4487-ZYJZK,1,Male,33,No,,Yes,Yes,2
6896-SRVYQ,,Female,43,No,No,Yes,Yes,1
7384-GHBPI,1,Female,21,Yes,No,No,,0
9732-EQMWY,1,Female,49,No,No,Yes,No,0
9127-QRZMH,1,,59,No,,Yes,No,0
0178-SZBHO,1,Female,21,Yes,No,Yes,No,0
0125-LZQXK,,Female,49,No,No,No,,0
6366-ZGQGL,1,Female,50,No,No,Yes,,3
7000-WCEVQ,1,Female,57,No,No,Yes,No,0
8749-JMNKX,,Female,60,No,No,Yes,Yes,3
7169-YWAMK,1,Male,49,No,No,Yes,Yes,3
0841-NULXI,1,,28,Yes,No,Yes,Yes,
1767-CJKBA,1,Male,62,No,No,,No,0
2452-KDRRH,1,Male,54,No,No,No,No,
0471-ARVMX,1,Female,51,No,,,Yes,2
8224-DWCKX,1,Female,26,Yes,No,Yes,No,0
0708-SJDIS,1,Female,28,Yes,No,No,No,0
8184-WMOFI,1,Male,31,No,No,No,,0
3594-UVONA,1,Male,,No,No,,,0
7781-EWARA,1,Female,20,Yes,,Yes,No,0
3865-ZFZIB,1,,22,Yes,No,,No,0
2720-FVBQP,1,Male,24,Yes,No,No,,0
3606-SBKRY,1,Male,34,No,No,No,No,0
7537-CBQUZ,1,Male,55,No,No,,No,0
2391-IPLOP,1,,,No,No,No,No,0
3071-MVJCD,1,Female,42,,No,,No,0
8468-EHYJA,,Male,59,No,,Yes,Yes,3
0137-UDEUO,1,Male,22,Yes,No,Yes,,2
7634-WSWDB,1,Female,49,No,No,Yes,Yes,2
0699-NDKJM,1,Male,51,No,No,No,No,0
3882-IYOIJ,1,,25,Yes,No,No,No,0
3508-CFVZL,1,Male,55,No,No,Yes,,1
8168-UQWWF,1,,62,No,No,Yes,Yes,3
1555-DJEQW,1,Female,47,,No,Yes,Yes,
4114-QMKVN,,Female,,Yes,No,Yes,No,0
5203-XEHAX,1,Female,58,No,No,Yes,No,0
6345-HOVES,1,Female,21,Yes,No,No,Yes,1
7164-BPTUT,1,Male,,No,No,,Yes,1
3913-FCUUW,1,Female,58,,No,Yes,No,0
5628-RKIFK,1,Male,29,Yes,No,No,No,0
4118-CEVPF,1,Male,32,No,,No,No,0
2558-BUOZZ,1,Female,44,No,No,No,No,0
0756-MPZRL,1,Male,64,No,No,,No,0
7153-OANIO,1,Female,36,No,,Yes,,0
4137-BTIKL,,,,No,No,No,No,
7100-FQPRV,1,Male,51,No,No,Yes,No,0
4080-IIARD,1,Male,23,,No,Yes,No,0
0404-SWRVG,1,Male,,No,No,No,,
9711-FJTBX,1,Female,59,No,No,Yes,No,0
0257-ZESQC,1,Male,56,No,No,Yes,Yes,1
6813-GZQCG,1,Female,46,No,No,Yes,Yes,1
6980-IMXXE,1,Female,40,,No,Yes,Yes,
8128-YVJRG,1,,55,No,No,No,No,0
4335-BSMJS,1,Male,36,No,No,Yes,No,0
6467-CHFZW,1,,25,,No,,No,0
5781-BKHOP,1,,34,No,No,Yes,,1
4503-BDXBD,1,Male,45,No,No,No,No,0
8058-DMYRU,1,Female,26,Yes,No,No,,3
3999-QGRJH,1,,60,No,No,Yes,,0
8262-COGGB,,Female,26,Yes,No,No,Yes,2
9840-EFJQB,1,Female,27,,No,Yes,Yes,2
0520-FDVVT,1,,21,Yes,No,No,No,0
5835-BEQEU,1,Female,29,Yes,No,Yes,No,0
9497-QCMMS,1,,35,No,No,No,No,0
2842-BCQGE,1,Female,35,No,No,No,No,0
7055-HNEOJ,1,Male,48,No,No,Yes,No,0
9039-RBEEE,1,Female,,Yes,,No,No,0
2829-HYVZP,1,Male,47,No,No,Yes,No,0
4566-NECEV,,Female,,No,No,No,,
4424-TKOPW,1,Male,60,No,No,Yes,Yes,2
5965-GGPRW,1,Male,48,No,No,Yes,No,0
6680-WKXRZ,1,Female,19,Yes,No,No,No,0
0516-UXRMT,1,Female,50,No,,,No,0
4163-HFTUK,1,Male,29,Yes,No,Yes,,1
7341-LXCAF,1,Female,28,Yes,No,No,Yes,3
2451-YMUXS,1,Male,33,No,No,Yes,Yes,1
1608-GMEWB,1,Male,54,No,No,No,,0
5919-VCZYM,1,Male,50,No,No,No,No,0
5073-WXOYN,1,Female,36,No,No,No,No,0
2027-WKXMW,1,Female,59,No,No,,,
5277-ZLOOR,1,Male,25,Yes,No,Yes,Yes,2
9027-YFHQJ,1,Female,41,No,No,No,No,0
8565-HBFNN,1,Male,37,No,No,Yes,Yes,3
9692-TUSXH,1,Male,58,No,No,Yes,Yes,3
6048-UWKAL,1,Male,,No,No,Yes,Yes,2
6828-HMKWP,1,Male,50,No,No,Yes,No,0
9465-RWMXL,,,56,,No,Yes,Yes,2
9961-JBNMK,,Female,56,,No,No,No,0
6034-ZRYCV,1,Male,21,Yes,No,Yes,No,0
0440-MOGPM,1,Male,58,,No,No,No,
4115-NZRKS,1,,39,No,No,No,Yes,3
0258-NOKBL,1,Male,54,No,No,Yes,Yes,2
9168-INPSZ,1,Female,36,No,No,Yes,No,0
6174-NRBTZ,1,Female,51,No,No,No,No,
2520-SGTTA,1,Female,52,No,No,No,No,0
5195-KPUNQ,1,Male,33,No,No,Yes,No,0
3352-RICWQ,1,Male,32,,No,Yes,,0
1552-AAGRX,1,Male,31,No,No,Yes,No,
6704-UTUKK,1,Female,52,No,,,No,0
0036-IHMOT,1,Female,25,Yes,,Yes,,3
9833-TGFHX,1,Female,29,Yes,No,No,,0
4501-EQDRN,1,Female,26,Yes,,Yes,Yes,2
7103-ZGVNT,1,Male,25,Yes,No,No,No,0
7502-BNYGS,1,Male,58,No,,Yes,Yes,1
1363-TXLSL,1,,,Yes,No,Yes,Yes,2
6572-ADKRS,1,Male,49,No,No,Yes,No,0
4139-DETXS,1,Male,25,Yes,No,No,No,0
3766-EJLFL,1,,59,No,No,Yes,Yes,2
8885-QSQBX,1,Female,45,No,No,No,No,0
5550-VFRLC,1,Female,39,No,No,No,No,0
4325-NFSKC,1,Female,48,No,No,Yes,,
0702-PGIBZ,,Female,,Yes,No,,Yes,
4616-ULAOA,,Male,20,Yes,No,Yes,No,0
0794-YVSGE,,,,Yes,No,No,Yes,3
1779-PWPMG,1,Female,61,No,No,Yes,Yes,3
3181-VTHOE,1,,53,No,No,,Yes,1
4952-YSOGZ,1,,45,,No,No,No,
3948-XHGNA,1,Female,48,No,No,,No,0
3235-ETOOB,1,Male,,No,No,,Yes,1
9251-AWQGT,1,Male,47,No,,Yes,No,
3688-FTHLT,1,Female,45,No,No,Yes,Yes,2
9964-WBQDJ,1,Female,35,No,No,Yes,Yes,3
7346-MEDWM,1,Female,27,Yes,No,Yes,,1
5380-WJKOV,1,Female,33,No,No,No,No,0
2267-FPIMA,1,Male,27,Yes,,Yes,No,0
3400-ESFUW,1,Male,47,No,No,Yes,No,
3223-WZWJM,1,Male,64,No,,Yes,No,0
5245-VDBUR,1,Male,47,No,No,Yes,Yes,3
2277-AXSDC,,Female,31,No,,No,Yes,3
5115-SQAAU,1,Female,48,No,No,Yes,,0
1384-RCUXW,1,Female,33,No,No,,No,0
8812-ZRHFP,1,Male,24,Yes,,,No,0
1084-UQCHV,1,,27,Yes,No,Yes,,1
6527-PZFPV,1,Male,55,No,No,Yes,Yes,1
7746-AWNQW,1,Female,57,No,No,No,No,0
4550-EVXNY,1,Male,49,No,,No,,
2252-ISRNH,1,Female,30,No,,No,No,0
6035-BXTTY,1,Male,56,No,No,No,No,0
1730-ZMAME,1,Female,60,No,No,Yes,No,
9588-YRFHY,1,Male,55,No,No,,No,0
0420-HLGXF,1,Male,,No,No,,,2
1415-YFWLT,1,Female,27,Yes,No,Yes,No,0
3313-QKNKB,1,Male,23,Yes,No,,No,
9626-WEQRM,1,,38,No,No,Yes,No,0
8185-UPYBR,1,Male,35,No,No,,Yes,3
2732-ISEZX,1,Male,19,Yes,No,Yes,Yes,2
3034-ZBEQN,1,Female,,Yes,No,Yes,Yes,2
0356-OBMAC,1,Female,27,Yes,,No,No,0
9975-SKRNR,1,Female,28,Yes,No,Yes,Yes,3
3682-YEUWS,1,Female,47,No,No,No,,0
0306-JAELE,1,Male,24,Yes,No,Yes,No,0
2178-PMGCJ,1,Female,42,No,No,Yes,No,0
5294-DMSFH,1,,33,No,,No,Yes,2
3462-BJQQA,1,Female,41,No,No,Yes,Yes,1
6484-LATFU,1,Male,61,No,No,Yes,No,
9552-TGUZV,1,Male,32,No,No,Yes,Yes,1
1194-BHJYC,,Female,56,No,No,No,No,0
8630-FJLIB,1,Female,44,No,No,,Yes,2
7472-EQOAV,1,Male,60,No,No,No,No,0
0248-PGHBZ,1,Female,19,Yes,No,Yes,Yes,1
3540-RZJYU,,Female,41,No,,Yes,No,0
5804-HYIEZ,1,Male,33,No,No,No,,0
2195-ZRVAX,1,Male,28,,No,Yes,No,
0221-WMXNQ,1,Female,60,,No,No,No,
3685-YLCMQ,1,Female,25,Yes,No,No,No,0
0329-GTIAJ,1,,,No,No,No,No,0
6982-UQZLY,,,53,No,No,Yes,Yes,1
8854-CCVSQ,1,Female,53,No,No,No,No,0
7696-AMHOD,1,Female,51,No,No,Yes,Yes,3
2824-MYYBN,1,Male,40,No,No,Yes,No,0
3349-ANQNH,1,Male,48,,No,Yes,Yes,3
5753-QQWPW,,Male,64,,No,,Yes,1
0141-YEAYS,1,Female,19,Yes,No,No,No,0
0685-MLYYM,1,Female,19,,,Yes,No,0
0056-EPFBG,1,Male,33,No,,Yes,Yes,1
5684-FJVYR,,Female,52,No,,No,No,0
0673-IGUQO,1,,43,No,No,No,No,0
8815-LMFLX,1,Female,25,Yes,No,No,No,0
2137-DQMEV,1,Male,32,,No,Yes,Yes,
2962-XPMCQ,1,Male,27,Yes,,Yes,No,0
2568-BRGYX,1,Male,33,No,No,Yes,Yes,1
2724-FJDYW,1,Male,53,No,No,,No,0
8380-PEFPE,1,Female,63,No,No,No,No,0
6362-QHAFM,1,Female,43,No,No,No,No,0
6916-HIJSE,1,Male,31,No,No,No,No,0
0147-ESWWR,1,Male,58,No,No,No,,2
8882-TLVRW,1,Female,30,No,No,Yes,Yes,2
1226-JZNKR,1,Female,45,No,,No,No,0
1195-OIYEJ,1,Female,,,No,Yes,Yes,1
9734-YWGEX,1,Male,52,No,No,No,No,0
4432-ADRLB,1,Female,37,No,No,No,No,0
9546-KDTRB,1,,63,,No,Yes,No,0
6416-JNVRK,1,Female,44,No,No,Yes,No,0
2391-SOORI,,Male,,No,No,Yes,No,0
8430-TWCBX,1,Female,,No,No,No,Yes,2
7903-CMPEY,,Female,25,,No,No,Yes,
8752-GHJFU,1,Female,33,No,No,Yes,Yes,3
6551-ZCOTS,1,Female,38,No,No,Yes,,1
8606-CIQUL,1,Female,52,No,No,Yes,Yes,3
8205-OTCHB,1,Male,24,Yes,No,No,No,0
2890-WFBHU,1,Male,42,No,No,Yes,No,0
6701-DHKWQ,1,Male,61,No,No,Yes,Yes,
1686-STUHN,1,,,No,No,Yes,,1
8160-HOWOX,1,Female,30,No,No,Yes,Yes,2
8631-NBHFZ,1,Female,49,No,No,Yes,Yes,2
0221-NAUXK,1,Male,25,Yes,No,No,No,0
5151-HQRDG,1,Female,35,,No,Yes,,0
4718-DHSMV,1,Female,43,No,No,,,2
0303-UNCIP,1,Female,30,No,No,Yes,,1
7729-JTEEC,1,,49,No,No,No,No,0
5832-XKAES,,Female,47,No,No,No,No,0
5949-XIKAE,1,Female,,,No,No,No,0
9108-EQPNQ,1,Male,28,Yes,,Yes,Yes,3
5572-ZDXHY,,Male,62,No,,No,No,0
9391-EOYLI,1,Male,29,Yes,No,No,No,
3629-WEAAM,1,Female,20,Yes,No,Yes,No,0
6469-QJKZW,1,Female,30,No,No,Yes,,1
8665-UTDHZ,1,Female,59,No,No,Yes,,
9770-KXGQU,,Female,30,No,No,,,0
0334-ZFJSR,1,Female,53,No,No,Yes,No,0
1371-WEPDS,1,Female,44,No,,No,No,0
4548-SDBKE,1,Male,59,No,No,Yes,,2
6728-DKUCO,1,Female,23,Yes,,Yes,Yes,2
3569-EDBPQ,,Male,23,Yes,No,Yes,No,0
4598-XLKNJ,,,,Yes,No,No,No,0
6234-RAAPL,,,60,No,,Yes,No,0
6621-NRZAK,,,62,No,No,No,,0
5898-IGSLP,1,Male,25,Yes,No,No,No,
0969-RGKCU,1,Female,37,No,No,Yes,Yes,5
1393-IMKZG,1,Female,25,Yes,,Yes,Yes,3
8543-MSDMF,1,Male,36,No,No,Yes,,0
3712-PKXZA,1,,47,No,No,No,No,0
6023-GSSXW,1,Male,42,No,No,,Yes,3
1403-LKLIK,1,Female,,No,No,No,No,0
5385-SUIRI,1,Male,,No,No,Yes,Yes,1
2688-BHGOG,1,,49,No,No,No,,0
2729-VNVAP,1,Male,,,No,,No,0
7074-IEVOJ,1,,,No,No,No,No,0
4079-VTGLK,1,,32,No,No,Yes,Yes,2
6946-LMSQS,1,Male,31,,No,No,Yes,2
0637-UBJRP,1,Male,29,Yes,No,No,No,
0727-BMPLR,1,Male,,No,,Yes,No,0
0013-MHZWF,1,Female,,No,No,,No,
4695-WJZUE,1,Female,38,No,No,Yes,No,0
2839-RFSQE,1,Female,57,No,No,No,No,0
0621-TSSMU,1,,36,No,No,Yes,Yes,3
5006-MXVRN,1,Female,64,No,No,,No,0
3489-HHPFY,1,Male,58,No,No,No,No,0
4607-CHPCA,1,Male,25,Yes,No,No,No,0
3506-OVLKD,1,Male,,,No,No,No,0
7658-UYUQS,1,Female,43,No,No,No,No,0
4229-CZMLL,1,Male,64,No,,No,Yes,1
8234-GSZYK,,Male,28,Yes,No,No,Yes,3
1116-FRYVH,1,Male,23,Yes,No,Yes,Yes,1
5816-QVHRX,1,Female,46,,No,No,No,0
4693-VWVBO,1,Female,,No,No,Yes,No,0
9261-WDCAF,1,Male,31,No,No,No,,3
4223-BKEOR,1,Female,42,No,No,No,No,0
9227-UAQFT,1,Female,39,No,,,No,0
9469-WEJBT,,Male,,No,No,No,No,0
5649-TJHOV,1,Male,40,,No,Yes,Yes,2
5143-WMWOG,1,,23,Yes,No,Yes,No,0
2519-TWKFS,1,Female,51,No,No,No,Yes,2
8966-OIQHG,1,Female,36,No,No,Yes,No,0
7627-JKIAZ,1,Female,38,No,No,No,No,
9489-UTFKA,1,Male,64,No,No,Yes,Yes,2
6794-HKIAJ,1,Male,61,No,No,No,No,0
5380-XPJNZ,1,,52,No,No,Yes,No,0
6549-YMFAW,1,,25,Yes,No,No,Yes,2
3982-XWFZQ,1,Female,20,Yes,No,Yes,Yes,2
2203-GHNWN,1,Male,49,No,No,No,Yes,2
4280-DLSHD,1,Female,21,Yes,No,Yes,No,0
9728-FTTVZ,1,,32,No,,No,No,0
9068-FHQHD,1,Female,,,No,Yes,No,
6013-BHCAW,,Female,19,Yes,No,No,No,0
9435-JMLSX,1,,47,No,No,Yes,Yes,1
4425-OWHWB,1,Male,40,,No,Yes,Yes,3
4759-TRPLW,1,,44,No,No,,Yes,1
4274-OWWYO,1,Female,52,No,No,No,,0
2990-OGYTD,1,Male,35,,No,No,No,0
2193-SFWQW,,Male,58,No,No,Yes,No,0
2454-RPBRZ,1,Male,25,Yes,No,Yes,Yes,3
7706-YLMQA,1,Female,51,No,No,,No,0
5118-MUEYH,1,Male,38,,No,Yes,Yes,2
6595-COKXZ,1,Male,55,No,No,No,No,
0854-UYHZD,1,Female,42,No,No,No,No,0
5327-CNLUQ,,Female,37,No,No,No,No,
0991-BRRFB,1,Male,48,No,No,Yes,No,0
0487-RPVUM,1,Male,35,No,No,Yes,Yes,1
1930-WNXSB,1,,50,No,No,Yes,Yes,2
8166-ZZTFS,1,Male,22,Yes,,No,No,
1740-CSDJP,1,Male,19,Yes,No,No,No,0
1956-YIFGE,1,Male,54,,No,Yes,Yes,2
7495-OOKFY,,Male,37,No,No,Yes,Yes,2
1502-XFCVR,,,24,Yes,No,Yes,,0
0946-CLJTI,,Male,43,,No,No,No,0
0988-AADSA,1,Male,,No,No,No,No,0
4290-BSXUX,1,Female,27,Yes,No,No,No,0
6618-RYATB,1,,27,Yes,No,Yes,No,0
9129-UXERG,,,,No,No,Yes,Yes,
6900-RBKER,,Male,49,No,No,No,No,0
8099-MZPUJ,1,Female,42,No,No,,No,
6625-IUTTT,1,Female,32,No,No,Yes,Yes,1
3422-LYEPQ,1,Male,20,Yes,,No,Yes,3
3642-BYHDO,1,Male,38,No,No,,,0
1845-ZLLIG,1,Male,,No,No,Yes,Yes,3
0725-CXOTM,1,Female,,,,No,No,0
2135-RXIHG,1,Female,26,Yes,No,No,No,0
9420-LOJKX,1,Female,62,No,No,No,No,0
3884-HCSWG,1,,33,No,No,No,No,0
2474-LCNUE,1,Male,28,Yes,,Yes,Yes,3
6481-LXPWL,1,Male,47,No,No,Yes,Yes,
7789-CRUVC,,Male,50,No,No,No,Yes,1
6339-RZCBJ,,Female,64,No,,Yes,Yes,3
7206-PQBBZ,1,Male,52,No,No,Yes,Yes,
2476-YGEFM,1,Female,,No,No,Yes,Yes,2
7690-KPNCU,1,,28,Yes,No,Yes,Yes,3
3605-JISKB,1,Female,47,No,No,Yes,Yes,2
4937-QPZPO,1,Female,56,No,No,Yes,Yes,3
4512-ZUIYL,1,Female,59,No,No,No,Yes,2
7998-ZLXWN,1,Female,48,No,No,Yes,No,0
1751-NCDLI,1,,29,,No,No,No,
3714-NTNFO,1,Female,58,No,No,,No,0
0817-HSUSE,,Female,44,No,No,Yes,Yes,1
5433-KYGHE,1,Female,48,,No,Yes,No,0
4513-CXYIX,,Male,35,No,No,No,No,0
5446-DKWYW,,Male,,Yes,No,No,No,0
7284-ZZLOH,1,Female,44,No,No,No,No,0
3496-LFSZU,1,Female,48,No,No,Yes,Yes,4
5456-ITGIC,1,Female,59,,,Yes,Yes,1
5038-ETMLM,1,Female,,No,No,Yes,No,
2931-SVLTV,1,Male,20,Yes,No,Yes,Yes,3
3498-LZGQZ,1,Female,46,,No,No,,
2885-HIJDH,,Female,64,No,No,Yes,No,0
1439-LCGVL,1,Male,42,,No,Yes,No,0
0787-LHDYT,1,,43,No,No,,No,0
6941-PMGEP,1,Female,,Yes,No,Yes,No,0
1169-SAOCL,1,Male,27,Yes,No,Yes,Yes,2
2535-PBCGC,1,Female,26,Yes,No,Yes,Yes,1
7551-JOHTI,,Male,45,No,No,,,1
4659-NZRUF,1,Female,,Yes,No,Yes,,0
4536-PLEQY,1,,28,Yes,No,No,,0
6766-HFKLA,1,Male,27,Yes,No,Yes,Yes,2
0376-YMCJC,1,Female,24,Yes,,Yes,Yes,1
5197-LQXXH,,Female,41,No,No,Yes,No,0
3315-IKYZQ,1,Male,,,No,Yes,Yes,2
7188-CBBBA,1,Female,31,No,No,,No,0
2682-KEVRP,,Male,61,No,No,No,No,0
3460-TJBWI,1,,38,No,No,No,,0
5565-FILXA,1,Female,23,,No,Yes,,0
7426-RHZGU,1,Female,57,No,No,No,No,0
4232-JGKIY,1,Male,20,Yes,No,No,Yes,3
2924-KHUVI,1,Male,56,,No,,No,0
4398-HSCJH,1,Male,45,No,No,Yes,No,
3345-JHUEO,1,,56,No,,No,Yes,2
6134-KWTBV,1,Male,54,No,No,Yes,Yes,3
1841-YSJGV,1,Male,,Yes,No,No,No,0
2027-CWDNU,1,,25,Yes,No,No,,
